Id,Facility_id,Class_name,Dow,Start_hour,Start_minute,Start_am_pm,End_hour,End_minute,End_am_pm
65271,3580,Daily WOD,3,6,0,AM,8,30,PM
65272,3580,Daily WOD,4,6,0,AM,7,30,PM
65273,3580,Daily WOD,5,6,0,AM,7,30,PM
65274,3580,Daily WOD,6,9,0,AM,12,0,PM
65275,3580,Daily WOD,0,9,0,AM,11,0,AM
65276,3581,WOD,0,8,30,AM,11,30,AM
65277,3581,WOD,1,6,0,AM,8,30,PM
65278,3581,WOD,2,6,0,AM,8,30,PM
65279,3581,WOD,3,6,0,AM,8,30,PM
65280,3581,WOD,4,6,0,AM,8,30,PM
65281,3581,WOD,5,6,0,AM,7,30,PM
65282,3581,WOD,6,8,30,AM,11,30,AM
65283,3582,WOD,6,8,30,AM,11,30,AM
65284,3582,WOD,1,6,0,AM,8,30,PM
65285,3582,WOD,2,6,0,AM,8,30,PM
65286,3582,WOD,3,6,0,AM,8,30,PM
65287,3582,WOD,4,6,0,AM,8,30,PM
65288,3582,WOD,5,6,0,AM,7,30,PM
65289,3582,WOD,0,8,30,AM,11,30,AM
65290,3583,CrossFit - Open Gym,0,11,0,AM,12,0,PM
65291,3583,CrossFit ,1,5,30,AM,8,0,PM
65292,3583,CrossFit ,2,5,30,AM,8,0,PM
65293,3583,CrossFit ,3,5,30,AM,8,0,PM
65294,3583,CrossFit ,4,5,30,AM,8,0,PM
65295,3583,CrossFit ,5,5,30,AM,7,0,PM
65296,3583,CrossFit ,6,8,30,AM,11,30,AM
65297,3584,CROSSFIT,1,6,0,AM,8,30,PM
65298,3584,CROSSFIT,2,6,0,AM,8,30,PM
65299,3584,CROSSFIT,3,6,0,AM,8,30,PM
65300,3584,CROSSFIT,4,6,0,AM,8,30,PM
65301,3584,OPEN GYM,5,8,30,AM,7,30,PM
65302,3584,CROSSFIT,6,10,0,AM,12,0,PM
65304,3586,CrossFit,1,9,0,AM,11,0,AM
65305,3586,CrossFit,1,3,30,PM,8,0,PM
65306,3586,CrossFit,2,6,0,AM,11,0,AM
65307,3586,CrossFit,2,3,30,PM,8,0,PM
65308,3586,CrossFit,3,9,0,AM,11,0,AM
65309,3586,CrossFit,3,3,30,PM,8,0,PM
65310,3586,CrossFit,4,6,0,AM,11,0,AM
65311,3586,CrossFit,4,3,30,PM,8,0,PM
65312,3586,CrossFit,5,6,0,AM,11,0,AM
65313,3586,CrossFit,5,3,30,PM,8,0,PM
65314,3586,CrossFit,6,10,0,AM,1,0,PM
65315,3586,CrossFit,0,1,0,PM,3,0,PM
65316,3587,WOD-All levels,1,8,45,AM,9,45,AM
65317,3587,WOD Level 1/Level 2,1,4,30,PM,5,30,PM
65318,3587,WOD-All levels,1,5,30,PM,6,30,PM
65319,3587,WOD-All levels,1,6,30,PM,7,30,PM
65320,3587,WOD-All levels,2,8,45,AM,9,45,AM
65321,3587,WOD-Level 1,2,4,30,PM,5,30,PM
65322,3587,WOD-All levels,2,5,30,PM,6,30,PM
65323,3587,WOD-All levels,2,6,30,PM,7,30,PM
65324,3588,Group Class,1,6,0,AM,7,0,PM
65325,3588,Group Class,2,6,0,AM,7,0,PM
65326,3587,WOD-All levels,3,8,45,AM,9,45,AM
65327,3588,Group Class,3,6,0,AM,7,0,PM
65328,3588,Group Class,4,6,0,AM,8,0,PM
65329,3587,WOD Level 1/Level 2,3,4,30,PM,5,30,PM
65330,3588,Group Class,5,6,0,AM,6,30,PM
65331,3587,WOD-All levels,3,5,30,PM,6,30,PM
65332,3587,WOD-All levels,3,6,30,PM,7,30,PM
65333,3588,Group Class,6,9,0,AM,10,0,AM
65334,3588,Swimming,0,12,0,PM,1,0,PM
65335,3589,Cross fit,1,5,0,AM,9,15,PM
65336,3589,Cross fit,2,5,0,AM,9,15,PM
65337,3589,Cross fit,3,5,0,AM,9,15,PM
65338,3589,Cross fit,4,5,0,AM,9,15,PM
65339,3589,Cross fit,5,5,0,AM,6,15,PM
65340,3589,Cross fit,6,8,30,AM,11,30,AM
65342,3589,Cross fit,0,8,30,AM,9,30,AM
65343,3590,Early Birds CrossFit,1,7,0,AM,8,0,AM
65344,3590,Early Birds CrossFit,3,7,0,AM,8,0,AM
65345,3590,Early Birds CrossFit,5,7,0,AM,8,0,AM
65346,3591,Cross fit,1,7,0,AM,8,0,PM
65347,3591,Cross fit,2,6,0,AM,8,0,PM
65348,3591,Cross fit,3,7,0,AM,8,0,PM
65349,3591,Cross fit,4,6,0,AM,8,0,PM
65350,3591,Cross fit,5,6,0,AM,6,30,PM
65351,3591,Cross fit,6,8,0,AM,12,0,PM
65352,3592,Cross fit,1,5,30,AM,8,0,PM
65353,3592,Cross fit,2,5,30,AM,7,0,PM
65354,3592,Cross fit,3,5,30,AM,8,0,PM
65355,3592,Cross fit,4,5,30,AM,7,0,PM
65356,3592,Cross fit,5,5,30,AM,7,0,PM
65357,3592,Cross fit,6,9,0,AM,10,0,AM
65358,3592,Cross fit,0,8,30,AM,9,30,AM
65359,3595,Crossfit,1,12,0,PM,7,30,PM
65360,3595,Crossfit,2,12,0,PM,7,30,PM
65361,3595,Crossfit,3,12,0,PM,7,30,PM
65362,3595,Crossfit,4,12,0,PM,7,30,PM
65363,3595,Crossfit,5,12,0,PM,7,30,PM
65364,3595,Crossfit,6,10,0,AM,11,0,AM
65365,3597,Crossfit,1,7,0,AM,7,0,PM
65366,3597,Crossfit,2,7,0,AM,7,0,PM
65367,3597,Crossfit,3,7,0,AM,7,0,PM
65368,3597,Crossfit,4,7,0,AM,7,0,PM
65369,3597,Crossfit,5,7,0,AM,8,0,AM
65370,3597,Crossfit,6,8,0,AM,11,0,AM
65371,3596,On Ramp,1,6,0,AM,7,0,AM
65372,3596,WOD,1,8,15,AM,9,15,AM
65373,3596,WOD,1,9,15,AM,10,15,AM
65374,3598,All Levels,1,4,0,PM,8,30,PM
65375,3596,Intro class,1,10,15,AM,11,15,AM
65376,3598,All Levels,2,5,30,AM,8,30,PM
65377,3596,Open Gym,1,11,0,AM,2,0,PM
65378,3598,All Levels,3,5,0,AM,8,30,PM
65379,3598,All Levels,4,5,30,AM,8,30,PM
65380,3596,WOD,1,5,0,PM,6,0,PM
65381,3596,WOD,1,6,0,PM,7,0,PM
65382,3598,All Levels,5,7,0,AM,7,30,PM
65383,3596,On Ramp,1,6,30,PM,7,30,PM
65384,3598,All Levels,6,9,30,AM,11,30,AM
65385,3596,Performance Team,0,10,30,AM,11,30,AM
65386,3596,WOD,1,6,0,AM,7,0,AM
65387,3596,On Ramp,2,6,0,AM,7,0,AM
65388,3596,WOD,2,6,0,AM,7,0,AM
65389,3596,WOD,2,8,15,AM,9,15,AM
65390,3596,WOD,2,9,15,AM,10,15,AM
65391,3596,Open Gym,2,11,0,AM,2,0,PM
65392,3596,WOD,2,5,0,PM,6,0,PM
65393,3596,WOD,2,6,0,PM,7,0,PM
65394,3596,On Ramp,2,6,30,PM,7,30,PM
65395,3596,Intro class,2,7,0,PM,8,0,PM
65396,3599,Benchmark Sunday,0,9,0,AM,10,0,AM
65397,3596,WOD,3,6,0,AM,7,0,AM
65398,3596,WOD,3,8,15,AM,9,15,AM
65399,3596,WOD,3,9,15,AM,10,15,AM
65400,3596,Intro class,3,10,15,AM,11,15,AM
65401,3596,Open Gym,3,11,0,AM,2,0,PM
65402,3599,Crossfit Group WOD,1,6,30,AM,7,0,PM
65403,3599,Crossfit Group WOD,2,6,0,AM,7,0,PM
65404,3596,WOD,3,5,0,PM,6,0,PM
65405,3599,Crossfit Group WOD,3,6,30,AM,7,0,PM
65406,3596,WOD,3,6,0,PM,7,0,PM
65407,3599,Crossfit Group WOD,4,6,0,AM,7,0,PM
65408,3599,Crossfit Group WOD,5,6,0,AM,1,0,PM
65409,3596,Yoga,3,7,0,PM,8,0,PM
65410,3599,Crossfit Group WOD,6,9,0,AM,12,0,PM
65411,3596,On Ramp,4,6,0,AM,7,0,AM
65412,3596,WOD,4,6,0,AM,7,0,AM
65413,3596,WOD,4,8,15,AM,9,15,AM
65414,3596,WOD,4,9,15,AM,10,15,AM
65415,3596,Open Gym,4,11,0,AM,2,0,PM
65418,3596,WOD,4,5,0,PM,6,0,PM
65419,3596,WOD,4,6,0,PM,7,0,PM
65420,3596,On Ramp,4,6,30,PM,7,30,PM
65421,3596,Intro class,4,7,0,PM,8,0,PM
65422,3600,Cross fit,1,9,30,AM,7,30,PM
65423,3596,WOD,5,6,0,AM,7,0,AM
65424,3600,Cross fit,2,6,0,AM,7,30,PM
65426,3596,WOD,5,8,15,AM,9,15,AM
65427,3600,Cross fit,3,9,30,AM,7,30,PM
65428,3596,WOD,5,9,15,AM,10,15,AM
65429,3600,Cross fit,4,6,0,AM,7,30,PM
65430,3596,Open Gym,5,11,0,AM,2,0,PM
65431,3596,WOD,5,4,0,PM,5,0,PM
65432,3600,Cross fit,5,9,30,AM,6,30,PM
65433,3600,Cross fit,6,8,0,AM,11,0,AM
65434,3596,WOD,5,5,0,PM,6,0,PM
65435,3596,WOD,6,9,0,AM,10,0,AM
65436,3596,Performance Team,6,11,0,AM,12,0,PM
65437,3601,WOD,1,6,0,AM,7,30,PM
65438,3601,WOD,2,6,0,AM,8,30,PM
65439,3601,WOD,3,6,0,AM,8,30,PM
65441,3601,WOD,4,6,0,AM,8,30,PM
65442,3601,WOD,5,6,0,AM,6,30,PM
65443,3601,WOD,6,8,30,AM,11,30,AM
65444,3601,open gym,0,9,0,AM,11,0,AM
65445,3602,TRX/KB,1,9,0,AM,10,0,AM
65446,3602,CF,1,9,30,AM,10,30,AM
65447,3602,CF for 40+,1,10,0,AM,11,0,AM
65448,3602,TRX,2,5,45,AM,6,45,AM
65449,3602,TRX/KB,2,9,0,AM,10,0,AM
65451,3602,CF free circuit*,2,5,15,PM,6,15,PM
65452,3602,CF free intro,2,7,0,PM,8,0,PM
65453,3602,TRX,3,8,30,AM,9,30,AM
65454,3602,TRX/KB,3,9,30,AM,10,30,AM
65455,3602,CF,3,6,0,PM,7,0,PM
65456,3602,TRX/KB,4,9,0,AM,10,0,AM
65457,3602,CF,4,9,30,AM,10,30,AM
65458,3602,CF free intro,4,6,0,PM,7,0,PM
65459,3602,TRX,5,8,15,AM,9,15,AM
65460,3603,Crossfit,1,6,0,AM,6,30,PM
65461,3603,Crossfit,2,6,0,AM,6,30,PM
65462,3602,CF,5,9,0,AM,10,0,AM
65463,3603,Crossfit,3,6,0,AM,6,30,PM
65464,3603,Crossfit,4,6,0,AM,6,30,PM
65465,3603,Crossfit,5,6,0,AM,6,30,PM
65466,3602,TRX,6,9,30,AM,10,30,AM
65467,3603,Crossfit,6,8,0,AM,11,0,AM
65468,3603,Crossfit,0,9,0,AM,11,0,AM
65469,3604,CrossFit,1,6,0,AM,8,0,PM
65470,3604,CrossFit,2,6,0,AM,8,0,PM
65471,3604,CrossFit,3,6,0,AM,8,0,PM
65472,3604,CrossFit,4,6,0,AM,8,0,PM
65473,3604,CrossFit,5,6,0,AM,7,0,PM
65474,3604,CrossFit,6,9,0,AM,11,0,AM
65475,3604,CrossFit,0,9,0,AM,11,0,AM
65476,3605,Class,1,5,45,AM,8,0,PM
65477,3605,Class,2,5,45,AM,7,0,PM
65478,3605,Class,3,5,45,AM,8,0,PM
65479,3605,Class,4,5,45,AM,7,0,PM
65480,3605,Class,5,5,45,AM,7,0,PM
65481,3605,Class,6,8,0,AM,11,0,AM
65482,3605,Class,0,10,0,AM,12,0,PM
65483,3607,CrossFit,1,6,0,AM,8,30,PM
65484,3607,CrossFit,2,4,30,PM,8,30,PM
65485,3607,CrossFit,3,6,0,AM,8,30,PM
65486,3606,CrossFit,1,9,0,AM,10,0,AM
65487,3607,CrossFit,4,4,30,PM,8,30,PM
65488,3606,CrossFit,1,4,15,PM,5,15,PM
65489,3607,CrossFit,5,6,0,AM,7,30,PM
65490,3606,CrossFit,1,5,30,PM,6,30,PM
65492,3607,CrossFit,6,10,0,AM,2,0,PM
65493,3607,open gym,0,10,0,AM,12,0,PM
65494,3606,CrossFit,1,7,0,PM,8,0,PM
65495,3606,CrossFit,2,9,0,AM,10,0,AM
65496,3606,CrossFit,2,4,15,PM,5,15,PM
65497,3606,CrossFit,2,5,30,PM,6,30,PM
65498,3606,CrossFit,2,7,0,PM,8,0,PM
65499,3606,CrossFit,3,9,0,AM,10,0,AM
65500,3608,CrossFit,0,9,0,AM,3,0,PM
65501,3606,CrossFit,3,4,15,PM,5,15,PM
65502,3606,CrossFit,3,5,30,PM,6,30,PM
65503,3606,CrossFit,3,7,0,PM,8,0,PM
65504,3608,CrossFit,1,8,0,AM,10,30,AM
65505,3606,CrossFit,4,9,0,AM,10,0,AM
65506,3608,CrossFitv,2,4,0,PM,8,30,PM
65507,3606,CrossFit,4,4,15,PM,5,15,PM
65508,3608,CrossFit,3,8,0,AM,8,30,PM
65509,3608,CrossFit,4,7,30,PM,8,30,PM
65510,3606,CrossFit,4,5,30,PM,6,30,PM
65511,3606,CrossFit,4,7,0,PM,8,0,PM
65512,3608,CrossFit,5,8,0,AM,8,30,PM
65513,3606,CrossFit,5,9,0,AM,10,0,AM
65514,3608,CrossFit,6,9,0,AM,2,0,PM
65515,3606,CrossFit,5,4,15,PM,5,15,PM
65516,3606,CrossFit,5,5,30,PM,6,30,PM
65517,3606,CrossFit,5,7,0,PM,8,0,PM
65518,3606,CrossFit,6,2,0,PM,3,0,PM
65519,3606,CrossFit,0,2,0,PM,3,0,PM
65520,3609,CrossFit,1,5,15,PM,8,30,PM
65521,3609,CrossFit,2,5,15,PM,7,30,PM
65522,3609,CrossFit,3,5,15,PM,8,30,PM
65523,3609,CrossFit,4,5,15,PM,7,30,PM
65524,3609,CrossFit,5,5,15,PM,7,30,PM
65525,3609,CrossFit,6,9,0,AM,11,15,AM
65526,3610,Athletic Conditioning,1,5,30,AM,6,30,AM
65527,3610,CrossFit,1,11,0,AM,12,0,PM
65529,3610,Athletic Conditioning,1,12,0,PM,1,0,PM
65530,3610,CrossFit,1,5,15,PM,6,15,PM
65531,3610,CrossFit,1,6,15,PM,7,15,PM
65532,3610,Athletic Conditioning,1,7,30,PM,8,30,PM
65533,3610,Athletic Conditioning,2,5,30,AM,6,30,AM
65534,3610,CrossFit,2,11,0,AM,12,0,PM
65535,3610,Athletic Conditioning,2,12,0,PM,1,0,PM
65536,3610,CrossFit,2,5,15,PM,6,15,PM
65537,3610,CrossFit,2,6,15,PM,7,15,PM
65538,3610,Athletic Conditioning,2,7,30,PM,8,30,PM
65539,3610,Athletic Conditioning,3,5,30,AM,6,30,AM
65541,3610,CrossFit,3,11,0,AM,12,0,PM
65542,3610,Athletic Conditioning,3,12,0,PM,1,0,PM
65543,3610,CrossFit,3,5,15,PM,6,15,PM
65545,3610,CrossFit,3,6,15,PM,7,15,PM
65546,3610,Athletic Conditioning,3,7,30,PM,8,30,PM
65547,3610,Athletic Conditioning,4,5,30,AM,6,30,AM
65548,3610,CrossFit,4,11,0,AM,12,0,PM
65549,3610,Athletic Conditioning,4,12,0,PM,1,0,PM
65550,3610,CrossFit,4,5,15,PM,6,15,PM
65551,3610,CrossFit,4,6,15,PM,7,15,PM
65552,3610,Athletic Conditioning,4,7,0,PM,8,0,PM
65553,3610,Athletic Conditioning,5,5,30,AM,6,30,AM
65554,3610,CrossFit,5,11,0,AM,12,0,PM
65555,3610,Athletic Conditioning,5,12,0,PM,1,0,PM
65556,3610,CrossFit,5,5,15,PM,6,15,PM
65557,3610,CrossFit,5,6,15,PM,7,15,PM
65558,3610,Athletic Conditioning,5,7,30,PM,8,30,PM
65560,3610,Athletic Conditioning,6,7,30,AM,8,30,AM
65561,3610,Athletic Conditioning,6,12,0,PM,1,0,PM
65562,3611,Daily WOD,1,5,30,AM,6,30,AM
65563,3611,Daily WOD,1,9,30,AM,10,30,AM
65564,3611,Daily WOD,1,4,30,PM,5,30,PM
65565,3611,Daily WOD,1,5,30,PM,6,30,PM
65566,3611,On Ramp,1,6,30,PM,7,30,PM
65567,3611,Daily WOD,1,7,30,PM,8,30,PM
65568,3611,Daily WOD,2,5,30,AM,6,30,AM
65569,3611,Daily WOD,2,9,30,AM,10,30,AM
65570,3611,Daily WOD,2,4,30,PM,5,30,PM
65571,3611,Daily WOD,2,5,30,PM,6,30,PM
65572,3611,On Ramp,2,6,30,PM,7,30,PM
65573,3611,Daily WOD,2,7,30,PM,8,30,PM
65574,3611,Daily WOD,3,5,30,AM,6,30,AM
65575,3611,Daily WOD,3,9,30,AM,10,30,AM
65576,3611,Daily WOD,3,4,30,PM,5,30,PM
65577,3611,On Ramp,3,6,30,PM,7,30,PM
65578,3611,Daily WOD,3,5,30,PM,6,30,PM
65579,3611,Daily WOD,3,7,30,PM,8,30,PM
65580,3611,Daily WOD,4,5,30,AM,6,30,AM
65581,3611,Daily WOD,4,9,30,AM,10,30,AM
65582,3611,Daily WOD,4,4,30,PM,5,30,PM
65583,3611,Daily WOD,4,5,30,PM,6,30,PM
65584,3611,On Ramp,4,6,30,PM,7,30,PM
65585,3611,Daily WOD,4,7,30,PM,8,30,PM
65586,3611,Daily WOD,5,5,30,AM,6,30,AM
65587,3611,Daily WOD,5,9,30,AM,10,30,AM
65588,3611,Daily WOD,5,4,30,PM,5,30,PM
65589,3611,Daily WOD,5,5,30,PM,6,30,PM
65590,3611,On Ramp,5,6,30,PM,7,30,PM
65591,3611,Daily WOD,5,7,30,PM,8,30,PM
65592,3611,On Ramp,6,9,0,AM,10,0,AM
65593,3611,Daily WOD,6,10,30,AM,11,30,AM
65594,3611,On Ramp,6,12,0,PM,1,0,PM
65595,3612,CrossFit,1,9,30,AM,10,30,AM
65596,3612,CrossFit,1,4,30,PM,5,30,PM
65597,3612,CrossFit,1,5,30,PM,6,30,PM
65598,3612,CrossFit,1,6,30,PM,7,30,PM
65599,3612,CrossFit,2,9,30,AM,10,30,AM
65600,3612,CrossFit,2,4,30,PM,5,30,PM
65601,3612,CrossFit,2,5,30,PM,6,30,PM
65602,3612,CrossFit,2,6,30,PM,7,30,PM
65604,3612,CrossFit,3,5,30,PM,6,30,PM
65605,3612,CrossFit,3,9,30,AM,10,30,AM
65606,3612,CrossFit,3,4,30,PM,5,30,PM
65608,3612,CrossFit,3,6,30,PM,7,30,PM
65609,3612,CrossFit,4,9,30,AM,10,30,AM
65610,3612,CrossFit,4,4,30,PM,5,30,PM
65611,3612,CrossFit,4,5,30,PM,6,30,PM
65612,3612,CrossFit,4,6,30,PM,7,30,PM
65613,3612,CrossFit,5,9,30,AM,10,30,AM
65614,3612,CrossFit,5,4,30,PM,5,30,PM
65615,3612,CrossFit,5,5,30,PM,6,30,PM
65616,3612,CrossFit,5,6,30,PM,7,30,PM
65617,3613,CrossFit,1,6,0,AM,7,0,AM
65618,3613,CrossFit,1,7,0,AM,8,0,AM
65619,3613,CrossFit,1,8,0,AM,9,0,AM
65620,3613,FitCamp,1,9,0,AM,10,0,AM
65622,3613,CrossFit,1,5,0,PM,6,0,PM
65623,3613,Ultimate Conditioning Class,1,5,30,PM,6,30,PM
65624,3613,CrossFit,1,6,0,PM,7,0,PM
65625,3613,CrossFit,1,7,0,PM,8,0,PM
65626,3613,CrossFit,2,6,0,AM,7,0,AM
65627,3613,CrossFit,2,7,0,AM,8,0,AM
65628,3613,CrossFit,2,8,0,AM,9,0,AM
65629,3613,FitCamp,2,9,0,AM,10,0,AM
65630,3613,CrossFit,2,5,0,PM,6,0,PM
65631,3613,Ultimate Conditioning Class,2,5,30,PM,6,30,PM
65632,3613,CrossFit,2,7,0,PM,8,0,PM
65633,3613,CrossFit,3,6,0,AM,7,0,AM
65634,3613,CrossFit,3,7,0,AM,8,0,AM
65635,3613,CrossFit,3,8,0,AM,9,0,AM
65636,3613,FitCamp,3,9,0,AM,10,0,AM
65637,3613,CrossFit,3,5,0,PM,6,0,PM
65638,3613,Ultimate Conditioning Class,3,5,30,PM,6,30,PM
65639,3613,CrossFit,3,6,0,PM,7,0,PM
65640,3613,CrossFit,3,7,0,PM,8,0,PM
65641,3613,CrossFit,4,6,0,AM,7,0,AM
65642,3613,CrossFit,4,7,0,AM,8,0,AM
65643,3613,CrossFit,4,8,0,AM,9,0,AM
65644,3613,FitCamp,4,9,0,AM,10,0,AM
65645,3613,CrossFit,4,5,0,PM,6,0,PM
65646,3613,Ultimate Conditioning Class,4,5,30,PM,6,30,PM
65647,3613,CrossFit,4,6,0,PM,7,0,PM
65648,3613,CrossFit,4,7,0,PM,8,0,PM
65649,3613,CrossFit,5,6,0,AM,7,0,AM
65650,3613,CrossFit,5,7,0,AM,8,0,AM
65651,3613,CrossFit,5,8,0,AM,9,0,AM
65652,3613,FitCamp,5,9,0,AM,10,0,AM
65653,3613,CrossFit,5,5,0,PM,6,0,PM
65654,3613,CrossFit,5,6,0,PM,7,0,PM
65655,3613,CrossFit,5,7,0,PM,8,0,PM
65656,3613,CrossFit,6,8,0,AM,9,0,AM
65657,3613,CrossFit,6,9,0,AM,10,0,AM
65658,3614,CrossFit,1,5,30,AM,6,30,AM
65659,3614,CrossFit,1,5,30,PM,6,30,PM
65660,3614,CrossFit,1,6,30,PM,7,30,PM
65661,3614,CrossFit,2,5,30,AM,6,30,AM
65662,3614,CrossFit,2,5,30,PM,6,30,PM
65663,3614,CrossFit,2,6,30,PM,7,30,PM
65664,3614,CrossFit,3,5,30,AM,6,30,AM
65665,3614,CrossFit,3,5,30,PM,6,30,PM
65666,3614,CrossFit,3,6,30,PM,7,30,PM
65667,3614,CrossFit,4,5,30,AM,6,30,AM
65668,3614,CrossFit,4,5,30,PM,6,30,PM
65669,3614,CrossFit,4,6,30,PM,7,30,PM
65670,3614,CrossFit,5,5,30,AM,6,30,AM
65671,3614,CrossFit,5,5,30,PM,6,30,PM
65672,3614,CrossFit,4,9,0,AM,1,0,AM
65673,3615,Group,1,6,0,AM,7,0,AM
65674,3615,Group,1,8,30,AM,9,30,AM
65675,3615,Open Gym,1,11,0,AM,1,0,PM
65676,3615,Group,1,4,0,PM,5,30,PM
65677,3615,Group,1,5,30,PM,6,30,PM
65678,3615,Group,2,6,30,PM,7,30,PM
65679,3615,Group,3,6,0,AM,7,0,AM
65680,3615,Group,3,8,30,AM,9,30,AM
65681,3615,Open Gym,3,11,0,AM,1,0,PM
65682,3615,Group,3,4,30,PM,5,30,PM
65683,3615,Group,3,5,30,PM,6,30,PM
65684,3615,Group,3,6,30,PM,7,30,PM
65685,3615,Group,4,6,0,AM,7,0,AM
65686,3615,Group,4,8,30,AM,9,30,AM
65687,3615,Open Gym,4,11,0,AM,1,0,PM
65688,3615,Group,4,4,30,PM,5,30,PM
65689,3615,Group,4,5,30,PM,6,30,PM
65690,3615,Group,4,6,30,PM,7,30,PM
65691,3615,Group,5,6,0,AM,7,0,AM
65692,3615,Group,5,8,30,AM,9,30,AM
65693,3615,Open Gym,5,11,0,AM,1,0,PM
65694,3615,Group,5,4,30,PM,5,30,PM
65695,3615,Group,5,5,30,PM,6,30,PM
65696,3615,Group,5,6,30,PM,7,30,PM
65697,3615,Open Gym,6,9,0,AM,11,0,AM
65699,3616,CrossFit,1,5,30,AM,6,30,AM
65700,3616,CrossFit,1,6,30,PM,7,30,PM
65701,3616,CrossFit,1,5,30,PM,6,30,PM
65702,3616,Mastering Mobility and Functional Flexibility) ,2,6,0,AM,7,0,AM
65703,3616,CrossFit,2,5,30,PM,6,30,PM
65704,3616,CrossFit,2,6,30,PM,7,30,PM
65705,3616,Competition Workout,2,7,30,PM,8,30,PM
65706,3616,CrossFit,3,6,0,AM,7,0,AM
65708,3616,CrossFit,3,5,30,PM,6,30,PM
65709,3616,CrossFit,3,6,0,PM,7,30,PM
65710,3616,CrossFit,4,5,30,PM,6,30,PM
65711,3616,CrossFit,4,6,30,PM,7,30,PM
65712,3616,Competition Workout,4,7,30,PM,8,30,PM
65713,3616,CrossFit,5,6,0,AM,7,0,AM
65714,3616,CrossFit,5,5,30,PM,6,30,PM
65716,3616, WOD,6,9,0,AM,10,0,AM
65717,3616,Open Gym,6,10,0,AM,1,0,PM
65718,3616,CrossFit Fundamental Workouts,6,10,0,AM,11,0,AM
65719,3616,CrossFit Fundamental Workouts,1,6,30,PM,7,30,PM
65720,3616,CrossFit Fundamental Workouts,2,6,30,PM,7,30,PM
65721,3616,CrossFit Fundamental Workouts,3,6,30,PM,7,30,PM
65722,3617,Grades 2-5,1,3,30,PM,4,15,PM
65723,3617,Grades 6-12,1,4,15,PM,5,0,PM
65724,3617,Grades 2-5,2,4,15,PM,5,15,PM
65725,3617,Grades 2-5,3,3,30,PM,4,45,PM
65726,3617,Grades 6-12,3,4,15,PM,5,0,PM
65727,3617,Grades 2-5,4,4,15,PM,5,0,PM
65728,3617,Grades 2-5,5,3,30,PM,4,15,PM
65729,3617,Grades 6-12,5,4,15,PM,5,0,PM
65730,3618,Class,1,5,45,AM,6,45,AM
65731,3618,Class,1,9,0,AM,10,0,AM
65732,3618,Class,1,11,30,AM,12,30,PM
65734,3618,Class,1,3,45,PM,4,45,PM
65735,3618,Class,1,5,0,PM,6,0,PM
65736,3618,Class,1,6,0,PM,7,0,PM
65737,3618,Class,1,7,0,PM,8,0,PM
65738,3618,Class,2,5,45,AM,6,45,AM
65740,3618,Intro I,2,7,0,AM,8,0,AM
65741,3618,Class,2,9,0,AM,10,0,AM
65742,3618,Class,2,11,30,AM,12,30,PM
65743,3618,Class,2,3,0,PM,4,45,PM
65744,3618,Class,2,5,0,PM,6,0,PM
65745,3618,Class,2,6,0,PM,7,0,PM
65746,3618,Class / Intro I,2,7,0,PM,8,0,PM
65747,3618,Open Gym,3,7,0,AM,10,0,AM
65748,3618,Open Gym,3,5,0,PM,7,0,PM
65749,3618,Intro I,3,6,0,PM,7,0,PM
65750,3618,Class,4,5,45,AM,6,45,AM
65751,3618,Intro II,4,7,0,AM,8,0,AM
65752,3618,Class,4,9,0,AM,10,0,AM
65753,3618,Class,4,11,30,AM,12,30,PM
65754,3618,Class,4,3,45,PM,4,45,PM
65755,3618,Class,4,5,0,PM,6,0,PM
65756,3618,Class,4,6,0,PM,7,0,PM
65758,3618,Class / Intro II,4,7,0,PM,8,0,PM
65759,3619,WOD,5,9,0,AM,10,0,AM
65760,3619,WOD,5,10,0,AM,11,0,AM
65761,3618,Class,5,5,45,AM,6,45,AM
65762,3619,WOD,6,10,0,AM,11,0,AM
65763,3619,WOD,1,6,0,AM,7,0,AM
65764,3618,Class,5,9,0,AM,10,0,AM
65765,3619,WOD,1,7,0,AM,8,0,AM
65766,3619,WOD,1,9,0,AM,10,0,AM
65767,3618,Class,5,11,30,AM,12,30,PM
65768,3619,WOD,1,4,0,PM,5,0,PM
65769,3619,WOD,1,5,45,PM,6,45,PM
65770,3618,Class,5,3,45,PM,4,45,PM
65771,3619,WOD,2,6,0,AM,7,0,AM
65772,3618,Class,5,5,0,PM,6,0,PM
65773,3619,WOD,2,7,0,AM,8,0,AM
65774,3619,WOD,2,9,0,AM,10,0,AM
65775,3618,Class,5,6,0,PM,7,0,PM
65776,3619,WOD,2,5,45,PM,6,45,PM
65777,3619,WOD,3,6,0,AM,7,0,AM
65779,3619,WOD,3,7,0,AM,8,0,AM
65781,3619,WOD,3,9,0,AM,10,0,AM
65782,3619,WOD,3,4,0,PM,5,0,PM
65783,3619,WOD,3,5,45,PM,6,45,PM
65784,3618,Class,5,10,30,AM,11,30,AM
65785,3619,WOD,4,9,0,AM,10,0,AM
65786,3619,WOD,4,10,0,AM,11,0,AM
65787,3618,Class,6,9,0,AM,10,0,AM
65788,3618,Class,6,10,30,AM,11,30,AM
65789,3620,Free Fit Test/Intro Class ,6,8,15,AM,9,15,AM
65790,3620,ELEMENTS CLASS,2,6,0,AM,7,0,AM
65791,3620,ELEMENTS CLASS,2,5,30,PM,6,30,PM
